"","sourceTaxonId","sourceTaxonIds","sourceTaxonName","sourceTaxonRank","sourceTaxonPathNames","sourceTaxonPathIds","sourceTaxonPathRankNames","sourceTaxonSpeciesName","sourceTaxonSpeciesId","sourceTaxonGenusName","sourceTaxonGenusId","sourceTaxonFamilyName","sourceTaxonFamilyId","sourceTaxonOrderName","sourceTaxonOrderId","sourceTaxonClassName","sourceTaxonClassId","sourceTaxonPhylumName","sourceTaxonPhylumId","sourceTaxonKingdomName","sourceTaxonKingdomId","sourceId","sourceOccurrenceId","sourceInstitutionCode","sourceCollectionCode","sourceCatalogNumber","sourceBasisOfRecordId","sourceBasisOfRecordName","sourceLifeStageId","sourceLifeStageName","sourceBodyPartId","sourceBodyPartName","sourcePhysiologicalStateId","sourcePhysiologicalStateName","sourceSexId","sourceSexName","interactionTypeName","interactionTypeId","targetTaxonId","targetTaxonIds","targetTaxonName","targetTaxonRank","targetTaxonPathNames","targetTaxonPathIds","targetTaxonPathRankNames","targetTaxonSpeciesName","targetTaxonSpeciesId","targetTaxonGenusName","targetTaxonGenusId","targetTaxonFamilyName","targetTaxonFamilyId","targetTaxonOrderName","targetTaxonOrderId","targetTaxonClassName","targetTaxonClassId","targetTaxonPhylumName","targetTaxonPhylumId","targetTaxonKingdomName","targetTaxonKingdomId","targetId","targetOccurrenceId","targetInstitutionCode","targetCollectionCode","targetCatalogNumber","targetBasisOfRecordId","targetBasisOfRecordName","targetLifeStageId","targetLifeStageName","targetBodyPartId","targetBodyPartName","targetPhysiologicalStateId","targetPhysiologicalStateName","targetSexId","targetSexName","decimalLatitude","decimalLongitude","localityId","localityName","eventDateUnixEpoch","argumentTypeId","referenceCitation","referenceDoi","referenceUrl","sourceCitation","sourceNamespace","sourceArchiveURI","sourceDOI","sourceLastSeenAtUnixEpoch"
"57","NCBI:65649","NCBI:65649","Ixodes simplex simplex",NA,"root | cellular organisms | Eukaryota | Opisthokonta | Metazoa | Eumetazoa | Bilateria | Protostomia | Ecdysozoa | Panarthropoda | Arthropoda | Chelicerata | Arachnida | Acari | Parasitiformes | Ixodida | Ixodoidea | Ixodidae | Ixodinae | Ixodes | Ixodes simplex | Ixodes simplex simplex",NA,"|  | superkingdom |  | kingdom |  |  |  |  |  | phylum | subphylum | class | subclass | superorder | order | superfamily | family | subfamily | genus | species | subspecies","Ixodes simplex",NA,"ixodes",NA,"Ixodidae",NA,NA,NA,"Arachnida",NA,"Arthropoda",NA,"Metazoa",NA,NA,NA,NA,NA,NA,NA,"PreservedSpecimen",NA,NA,NA,NA,NA,NA,NA,"Female","hasHost","http://purl.obolibrary.org/obo/RO_0002454","GBIF:2432508","EOL:289552 | GBIF:2432508 | IRMNG:10598930 | ITIS:632177 | NCBI:117605 | WD:Q2169517 | doi:10.3161/150811014X687369 | doi:10.3161/1733-5329(2007)9[67:botslk]2.0.co;2 | http://taxon-concept.plazi.org/id/Animalia/Miniopterus_australis_Tomes_1858 | http://treatment.plazi.org/id/725D87ABFFF2FFBAFF1152F1F699FEEA | http://treatment.plazi.org/id/C11B87BDFFBBBF219A98FA4FFACF743F","Miniopterus australis","species","Animalia | Chordata | Mammalia | Chiroptera | Miniopteridae | Miniopterus | Miniopterus australis","GBIF:1 | GBIF:44 | GBIF:359 | GBIF:734 | GBIF:7456382 | GBIF:2432501 | GBIF:2432508","kingdom | phylum | class | order | family | genus | species","Miniopterus australis","GBIF:2432508","miniopterus","GBIF:2432501","Miniopteridae","GBIF:7456382","Chiroptera","GBIF:734","Mammalia","GBIF:359","Chordata","GBIF:44","Animalia","GBIF:1",NA,NA,NA,NA,NA,NA,"PreservedSpecimen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CARRAI BAT CAVE  VIA KEMPSEY",NA,"https://en.wiktionary.org/wiki/support","US National Museum of Natural History Ixodes Records. Accessed at <https://github.com/globalbioticinteractions/usnm-ixodes/archive/c5fcd5f34ce412002783544afb628a33db7f47a6.zip> on 20 Apr 2021.",NA,NA,"US National Museum of Natural History Ixodes Records","globalbioticinteractions/usnm-ixodes","https://github.com/globalbioticinteractions/usnm-ixodes/archive/c5fcd5f34ce412002783544afb628a33db7f47a6.zip",NA,2021-04-17 03:12:29
"58","NCBI:65649","NCBI:65649","Ixodes simplex simplex",NA,"root | cellular organisms | Eukaryota | Opisthokonta | Metazoa | Eumetazoa | Bilateria | Protostomia | Ecdysozoa | Panarthropoda | Arthropoda | Chelicerata | Arachnida | Acari | Parasitiformes | Ixodida | Ixodoidea | Ixodidae | Ixodinae | Ixodes | Ixodes simplex | Ixodes simplex simplex",NA,"|  | superkingdom |  | kingdom |  |  |  |  |  | phylum | subphylum | class | subclass | superorder | order | superfamily | family | subfamily | genus | species | subspecies","Ixodes simplex",NA,"ixodes",NA,"Ixodidae",NA,NA,NA,"Arachnida",NA,"Arthropoda",NA,"Metazoa",NA,NA,NA,NA,NA,NA,NA,"PreservedSpecimen",NA,NA,NA,NA,NA,NA,NA,"Female","hasHost","http://purl.obolibrary.org/obo/RO_0002454","EOL:7631","EOL:7631 | GBIF:734 | IRMNG:11220 | ITIS:179985 | NCBI:9397 | WD:Q28425 | WORMS:1037271 | doi:10.11646/zootaxa.4522.1.1 | doi:10.3161/150811014X687369 | doi:10.5281/zenodo.3861237 | doi:10.5281/zenodo.3861317 | doi:10.5852/ejt.2017.382 | http://taxon-concept.plazi.org/id/Animalia/Chiroptera_Blumenbach_1779 | http://taxon-concept.plazi.org/id/Animalia/Pteropodiformi_Hutcheon_2006 | http://taxon-concept.plazi.org/id/Animalia/bat_Blumenbach_1779 | http://treatment.plazi.org/id/0389878798165A14DB85FE64D09DFC2D | http://treatment.plazi.org/id/0389878798615A60D800FBAFD756F80C | http://treatment.plazi.org/id/0389878798735A62DADCFE87D763FB1F | http://treatment.plazi.org/id/03A0BE3B6415FFA0FF4FFDFCFA5A54DB | http://treatment.plazi.org/id/03A0BE3B6415FFA0FF4FFF0EFA54557D | http://treatment.plazi.org/id/C11B87BDFF82BF1B9994FB30FA317197","Chiroptera","order","Animalia | Chordata | Mammalia | Chiroptera","EOL:1 | EOL:694 | EOL:1642 | EOL:7631","kingdom | phylum | class | order",NA,NA,NA,NA,NA,NA,"Chiroptera","EOL:7631","Mammalia","EOL:1642","Chordata","EOL:694","Animalia","EOL:1",NA,NA,NA,NA,NA,NA,"PreservedSpecimen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SHAMSHIR CAVE  12 MI. S. W. KANDAHAR",NA,"https://en.wiktionary.org/wiki/support","US National Museum of Natural History Ixodes Records. Accessed at <https://github.com/globalbioticinteractions/usnm-ixodes/archive/c5fcd5f34ce412002783544afb628a33db7f47a6.zip> on 20 Apr 2021.",NA,NA,"US National Museum of Natural History Ixodes Records","globalbioticinteractions/usnm-ixodes","https://github.com/globalbioticinteractions/usnm-ixodes/archive/c5fcd5f34ce412002783544afb628a33db7f47a6.zip",NA,2021-04-17 03:12:29
"59","NCBI:59656","GBIF:2182671 | IRMNG:10872861 | NCBI:59656 | http://taxon-concept.plazi.org/id/Animalia/Ixodes_vespertilionis_Koch_1844","Ixodes vespertilionis",NA,"root | cellular organisms | Eukaryota | Opisthokonta | Metazoa | Eumetazoa | Bilateria | Protostomia | Ecdysozoa | Panarthropoda | Arthropoda | Chelicerata | Arachnida | Acari | Parasitiformes | Ixodida | Ixodoidea | Ixodidae | Ixodinae | Ixodes | Ixodes vespertilionis",NA,"|  | superkingdom |  | kingdom |  |  |  |  |  | phylum | subphylum | class | subclass | superorder | order | superfamily | family | subfamily | genus | species","Ixodes vespertilionis",NA,"ixodes",NA,"Ixodidae",NA,NA,NA,"Arachnida",NA,"Arthropoda",NA,"Metazoa",NA,NA,NA,NA,NA,NA,NA,"PreservedSpecimen",NA,NA,NA,NA,NA,NA,NA,"Female","hasHost","http://purl.obolibrary.org/obo/RO_0002454","no:match","no:match","RHINOLOPHUS FERRUMEGUINUM; HIPPOSIDEROS",NA,"RHINOLOPHUS | RHINOLOPHUS FERRUMEGUINUM; HIPPOSIDEROS",NA,"genus | species","RHINOLOPHUS FERRUMEGUINUM; HIPPOSIDEROS",NA,"rhinolophus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PreservedSpecimen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DUNDRY  51.24 N  02.38 W  SOMERSET",NA,"https://en.wiktionary.org/wiki/support","US National Museum of Natural History Ixodes Records. Accessed at <https://github.com/globalbioticinteractions/usnm-ixodes/archive/c5fcd5f34ce412002783544afb628a33db7f47a6.zip> on 20 Apr 2021.",NA,NA,"US National Museum of Natural History Ixodes Records","globalbioticinteractions/usnm-ixodes","https://github.com/globalbioticinteractions/usnm-ixodes/archive/c5fcd5f34ce412002783544afb628a33db7f47a6.zip",NA,2021-04-17 03:12:29
"60","NCBI:59656","GBIF:2182671 | IRMNG:10872861 | NCBI:59656 | http://taxon-concept.plazi.org/id/Animalia/Ixodes_vespertilionis_Koch_1844","Ixodes vespertilionis",NA,"root | cellular organisms | Eukaryota | Opisthokonta | Metazoa | Eumetazoa | Bilateria | Protostomia | Ecdysozoa | Panarthropoda | Arthropoda | Chelicerata | Arachnida | Acari | Parasitiformes | Ixodida | Ixodoidea | Ixodidae | Ixodinae | Ixodes | Ixodes vespertilionis",NA,"|  | superkingdom |  | kingdom |  |  |  |  |  | phylum | subphylum | class | subclass | superorder | order | superfamily | family | subfamily | genus | species","Ixodes vespertilionis",NA,"ixodes",NA,"Ixodidae",NA,NA,NA,"Arachnida",NA,"Arthropoda",NA,"Metazoa",NA,NA,NA,NA,NA,NA,NA,"PreservedSpecimen",NA,NA,NA,NA,NA,NA,NA,"Female","hasHost","http://purl.obolibrary.org/obo/RO_0002454","no:match","no:match","PIPISTRELLUS KUHLI",NA,"PIPISTRELLUS | PIPISTRELLUS KUHLI",NA,"genus | species","PIPISTRELLUS KUHLI",NA,"pipistrellus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PreservedSpecimen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ALGIERS  36.47 N  03.03 E",NA,"https://en.wiktionary.org/wiki/support","US National Museum of Natural History Ixodes Records. Accessed at <https://github.com/globalbioticinteractions/usnm-ixodes/archive/c5fcd5f34ce412002783544afb628a33db7f47a6.zip> on 20 Apr 2021.",NA,NA,"US National Museum of Natural History Ixodes Records","globalbioticinteractions/usnm-ixodes","https://github.com/globalbioticinteractions/usnm-ixodes/archive/c5fcd5f34ce412002783544afb628a33db7f47a6.zip",NA,2021-04-17 03:12:29
"61","NCBI:59656","GBIF:2182671 | IRMNG:10872861 | NCBI:59656 | http://taxon-concept.plazi.org/id/Animalia/Ixodes_vespertilionis_Koch_1844","Ixodes vespertilionis",NA,"root | cellular organisms | Eukaryota | Opisthokonta | Metazoa | Eumetazoa | Bilateria | Protostomia | Ecdysozoa | Panarthropoda | Arthropoda | Chelicerata | Arachnida | Acari | Parasitiformes | Ixodida | Ixodoidea | Ixodidae | Ixodinae | Ixodes | Ixodes vespertilionis",NA,"|  | superkingdom |  | kingdom |  |  |  |  |  | phylum | subphylum | class | subclass | superorder | order | superfamily | family | subfamily | genus | species","Ixodes vespertilionis",NA,"ixodes",NA,"Ixodidae",NA,NA,NA,"Arachnida",NA,"Arthropoda",NA,"Metazoa",NA,NA,NA,NA,NA,NA,NA,"PreservedSpecimen",NA,NA,NA,NA,NA,NA,NA,"Female","hasHost","http://purl.obolibrary.org/obo/RO_0002454","no:match","no:match","MINIOPTERUS BLEPOTIS",NA,"MINIOPTERUS | MINIOPTERUS BLEPOTIS",NA,"genus | species","MINIOPTERUS BLEPOTIS",NA,"miniopterus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PreservedSpecimen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOMBEYAN CAVES",NA,"https://en.wiktionary.org/wiki/support","US National Museum of Natural History Ixodes Records. Accessed at <https://github.com/globalbioticinteractions/usnm-ixodes/archive/c5fcd5f34ce412002783544afb628a33db7f47a6.zip> on 20 Apr 2021.",NA,NA,"US National Museum of Natural History Ixodes Records","globalbioticinteractions/usnm-ixodes","https://github.com/globalbioticinteractions/usnm-ixodes/archive/c5fcd5f34ce412002783544afb628a33db7f47a6.zip",NA,2021-04-17 03:12:29
"62","NCBI:59656","GBIF:2182671 | IRMNG:10872861 | NCBI:59656 | http://taxon-concept.plazi.org/id/Animalia/Ixodes_vespertilionis_Koch_1844","Ixodes vespertilionis",NA,"root | cellular organisms | Eukaryota | Opisthokonta | Metazoa | Eumetazoa | Bilateria | Protostomia | Ecdysozoa | Panarthropoda | Arthropoda | Chelicerata | Arachnida | Acari | Parasitiformes | Ixodida | Ixodoidea | Ixodidae | Ixodinae | Ixodes | Ixodes vespertilionis",NA,"|  | superkingdom |  | kingdom |  |  |  |  |  | phylum | subphylum | class | subclass | superorder | order | superfamily | family | subfamily | genus | species","Ixodes vespertilionis",NA,"ixodes",NA,"Ixodidae",NA,NA,NA,"Arachnida",NA,"Arthropoda",NA,"Metazoa",NA,NA,NA,NA,NA,NA,NA,"PreservedSpecimen",NA,NA,NA,NA,NA,NA,NA,"Female","hasHost","http://purl.obolibrary.org/obo/RO_0002454","INAT_TAXON:40279","GBIF:2432405 | INAT_TAXON:40279 | IRMNG:10228930 | ITIS:632059 | NCBI:233765 | http://treatment.plazi.org/id/0389878798515A51D831F8C5D751FE79 | http://treatment.plazi.org/id/0389878798C15AC3D831FE37D188FC09 | http://treatment.plazi.org/id/2431452B35609A3DFEFEC186AB2FFCA7","Myotis tricolor","species","Animalia | Chordata | Mammalia | Chiroptera | Vespertilionidae | Myotis | Myotis tricolor",NA,"kingdom | phylum | class | order | family | genus | species","Myotis tricolor",NA,"myotis",NA,"Vespertilionidae",NA,"Chiroptera",NA,"Mammalia",NA,"Chordata",NA,"Animalia",NA,NA,NA,NA,NA,NA,NA,"PreservedSpecimen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KEI ROAD 32.51 S  27.22 E",NA,"https://en.wiktionary.org/wiki/support","US National Museum of Natural History Ixodes Records. Accessed at <https://github.com/globalbioticinteractions/usnm-ixodes/archive/c5fcd5f34ce412002783544afb628a33db7f47a6.zip> on 20 Apr 2021.",NA,NA,"US National Museum of Natural History Ixodes Records","globalbioticinteractions/usnm-ixodes","https://github.com/globalbioticinteractions/usnm-ixodes/archive/c5fcd5f34ce412002783544afb628a33db7f47a6.zip",NA,2021-04-17 03:12:29
"63","NCBI:59656","GBIF:2182671 | IRMNG:10872861 | NCBI:59656 | http://taxon-concept.plazi.org/id/Animalia/Ixodes_vespertilionis_Koch_1844","Ixodes vespertilionis",NA,"root | cellular organisms | Eukaryota | Opisthokonta | Metazoa | Eumetazoa | Bilateria | Protostomia | Ecdysozoa | Panarthropoda | Arthropoda | Chelicerata | Arachnida | Acari | Parasitiformes | Ixodida | Ixodoidea | Ixodidae | Ixodinae | Ixodes | Ixodes vespertilionis",NA,"|  | superkingdom |  | kingdom |  |  |  |  |  | phylum | subphylum | class | subclass | superorder | order | superfamily | family | subfamily | genus | species","Ixodes vespertilionis",NA,"ixodes",NA,"Ixodidae",NA,NA,NA,"Arachnida",NA,"Arthropoda",NA,"Metazoa",NA,NA,NA,NA,NA,NA,NA,"PreservedSpecimen",NA,NA,NA,NA,NA,NA,NA,"Female","hasHost","http://purl.obolibrary.org/obo/RO_0002454","GBIF:5218528","EOL:310390 | GBIF:5218528 | IRMNG:11226739 | ITIS:632151 | NCBI:153297 | WD:Q1829865 | doi:10.3161/150811013X667993 | http://taxon-concept.plazi.org/id/Animalia/Scotophilus_kuhlii_Leach_1821 | http://treatment.plazi.org/id/690487A5FFE7FFAA0C25F8EDFCAAD7BC","Scotophilus kuhlii","species","Animalia | Chordata | Mammalia | Chiroptera | Vespertilionidae | Scotophilus | Scotophilus kuhlii","GBIF:1 | GBIF:44 | GBIF:359 | GBIF:734 | GBIF:9368 | GBIF:2432565 | GBIF:5218528","kingdom | phylum | class | order | family | genus | species","Scotophilus kuhlii","GBIF:5218528","scotophilus","GBIF:2432565","Vespertilionidae","GBIF:9368","Chiroptera","GBIF:734","Mammalia","GBIF:359","Chordata","GBIF:44","Animalia","GBIF:1",NA,NA,NA,NA,NA,NA,"PreservedSpecimen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"YALA",NA,"https://en.wiktionary.org/wiki/support","US National Museum of Natural History Ixodes Records. Accessed at <https://github.com/globalbioticinteractions/usnm-ixodes/archive/c5fcd5f34ce412002783544afb628a33db7f47a6.zip> on 20 Apr 2021.",NA,NA,"US National Museum of Natural History Ixodes Records","globalbioticinteractions/usnm-ixodes","https://github.com/globalbioticinteractions/usnm-ixodes/archive/c5fcd5f34ce412002783544afb628a33db7f47a6.zip",NA,2021-04-17 03:12:29
"64","NCBI:59656","GBIF:2182671 | IRMNG:10872861 | NCBI:59656 | http://taxon-concept.plazi.org/id/Animalia/Ixodes_vespertilionis_Koch_1844","Ixodes vespertilionis",NA,"root | cellular organisms | Eukaryota | Opisthokonta | Metazoa | Eumetazoa | Bilateria | Protostomia | Ecdysozoa | Panarthropoda | Arthropoda | Chelicerata | Arachnida | Acari | Parasitiformes | Ixodida | Ixodoidea | Ixodidae | Ixodinae | Ixodes | Ixodes vespertilionis",NA,"|  | superkingdom |  | kingdom |  |  |  |  |  | phylum | subphylum | class | subclass | superorder | order | superfamily | family | subfamily | genus | species","Ixodes vespertilionis",NA,"ixodes",NA,"Ixodidae",NA,NA,NA,"Arachnida",NA,"Arthropoda",NA,"Metazoa",NA,NA,NA,NA,NA,NA,NA,"PreservedSpecimen",NA,NA,NA,NA,NA,NA,NA,"Female","hasHost","http://purl.obolibrary.org/obo/RO_0002454","GBIF:2432669","GBIF:2432669 | INAT_TAXON:320633 | IRMNG:10705692 | ITIS:631419 | NCBI:59478 | http://treatment.plazi.org/id/03898787983F5A3BD847FC9AD67BFDA5 | http://treatment.plazi.org/id/0389878798AD5AACD847F8E5D160FA99 | http://treatment.plazi.org/id/2431452B35699A3BFF10C728ABA4FCA0 | http://treatment.plazi.org/id/885887A2FFDE8A3BF8B3F693F72EDD14","Rhinolophus clivosus","species","Animalia | Chordata | Mammalia | Chiroptera | Rhinolophidae | Rhinolophus | Rhinolophus clivosus","GBIF:1 | GBIF:44 | GBIF:359 | GBIF:734 | GBIF:5449 | GBIF:2432611 | GBIF:2432669","kingdom | phylum | class | order | family | genus | species","Rhinolophus clivosus","GBIF:2432669","rhinolophus","GBIF:2432611","Rhinolophidae","GBIF:5449","Chiroptera","GBIF:734","Mammalia","GBIF:359","Chordata","GBIF:44","Animalia","GBIF:1",NA,NA,NA,NA,NA,NA,"PreservedSpecimen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NATAL  VRYLEID",NA,"https://en.wiktionary.org/wiki/support","US National Museum of Natural History Ixodes Records. Accessed at <https://github.com/globalbioticinteractions/usnm-ixodes/archive/c5fcd5f34ce412002783544afb628a33db7f47a6.zip> on 20 Apr 2021.",NA,NA,"US National Museum of Natural History Ixodes Records","globalbioticinteractions/usnm-ixodes","https://github.com/globalbioticinteractions/usnm-ixodes/archive/c5fcd5f34ce412002783544afb628a33db7f47a6.zip",NA,2021-04-17 03:12:29
"65","NCBI:59656","GBIF:2182671 | IRMNG:10872861 | NCBI:59656 | http://taxon-concept.plazi.org/id/Animalia/Ixodes_vespertilionis_Koch_1844","Ixodes vespertilionis",NA,"root | cellular organisms | Eukaryota | Opisthokonta | Metazoa | Eumetazoa | Bilateria | Protostomia | Ecdysozoa | Panarthropoda | Arthropoda | Chelicerata | Arachnida | Acari | Parasitiformes | Ixodida | Ixodoidea | Ixodidae | Ixodinae | Ixodes | Ixodes vespertilionis",NA,"|  | superkingdom |  | kingdom |  |  |  |  |  | phylum | subphylum | class | subclass | superorder | order | superfamily | family | subfamily | genus | species","Ixodes vespertilionis",NA,"ixodes",NA,"Ixodidae",NA,NA,NA,"Arachnida",NA,"Arthropoda",NA,"Metazoa",NA,NA,NA,NA,NA,NA,NA,"PreservedSpecimen",NA,NA,NA,NA,NA,NA,NA,"Female","hasHost","http://purl.obolibrary.org/obo/RO_0002454","GBIF:2432655","EOL:328771 | GBIF:2432655 | INAT_TAXON:40645 | IRMNG:11233765 | ITIS:631430 | NCBI:59479 | WD:Q737413 | WORMS:1049407 | doi:10.11646/zootaxa.4522.1.1 | doi:10.3161/150811009X465703 | doi:10.5281/zenodo.3808956 | http://taxon-concept.plazi.org/id/Animalia/Rhinolophus_ferrumequinum_Schreber_1774 | http://treatment.plazi.org/id/03A0BE3B6415FF9EFF4FFA45FDB655EF | http://treatment.plazi.org/id/03AF87D3C43AB54EFCC181D4FBCDB86A | http://treatment.plazi.org/id/885887A2FFDF8A38F899FBD8F436D1A0","Rhinolophus ferrumequinum","species","Animalia | Chordata | Mammalia | Chiroptera | Rhinolophidae | Rhinolophus | Rhinolophus ferrumequinum","GBIF:1 | GBIF:44 | GBIF:359 | GBIF:734 | GBIF:5449 | GBIF:2432611 | GBIF:2432655","kingdom | phylum | class | order | family | genus | species","Rhinolophus ferrumequinum","GBIF:2432655","rhinolophus","GBIF:2432611","Rhinolophidae","GBIF:5449","Chiroptera","GBIF:734","Mammalia","GBIF:359","Chordata","GBIF:44","Animalia","GBIF:1",NA,NA,NA,NA,NA,NA,"PreservedSpecimen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ZARAGOZA  41.38 N  00.53 W",NA,"https://en.wiktionary.org/wiki/support","US National Museum of Natural History Ixodes Records. Accessed at <https://github.com/globalbioticinteractions/usnm-ixodes/archive/c5fcd5f34ce412002783544afb628a33db7f47a6.zip> on 20 Apr 2021.",NA,NA,"US National Museum of Natural History Ixodes Records","globalbioticinteractions/usnm-ixodes","https://github.com/globalbioticinteractions/usnm-ixodes/archive/c5fcd5f34ce412002783544afb628a33db7f47a6.zip",NA,2021-04-17 03:12:29
"66","NCBI:59656","GBIF:2182671 | IRMNG:10872861 | NCBI:59656 | http://taxon-concept.plazi.org/id/Animalia/Ixodes_vespertilionis_Koch_1844","Ixodes vespertilionis",NA,"root | cellular organisms | Eukaryota | Opisthokonta | Metazoa | Eumetazoa | Bilateria | Protostomia | Ecdysozoa | Panarthropoda | Arthropoda | Chelicerata | Arachnida | Acari | Parasitiformes | Ixodida | Ixodoidea | Ixodidae | Ixodinae | Ixodes | Ixodes vespertilionis",NA,"|  | superkingdom |  | kingdom |  |  |  |  |  | phylum | subphylum | class | subclass | superorder | order | superfamily | family | subfamily | genus | species","Ixodes vespertilionis",NA,"ixodes",NA,"Ixodidae",NA,NA,NA,"Arachnida",NA,"Arthropoda",NA,"Metazoa",NA,NA,NA,NA,NA,NA,NA,"PreservedSpecimen",NA,NA,NA,NA,NA,NA,NA,"Female","hasHost","http://purl.obolibrary.org/obo/RO_0002454","GBIF:2432655","EOL:328771 | GBIF:2432655 | INAT_TAXON:40645 | IRMNG:11233765 | ITIS:631430 | NCBI:59479 | WD:Q737413 | WORMS:1049407 | doi:10.11646/zootaxa.4522.1.1 | doi:10.3161/150811009X465703 | doi:10.5281/zenodo.3808956 | http://taxon-concept.plazi.org/id/Animalia/Rhinolophus_ferrumequinum_Schreber_1774 | http://treatment.plazi.org/id/03A0BE3B6415FF9EFF4FFA45FDB655EF | http://treatment.plazi.org/id/03AF87D3C43AB54EFCC181D4FBCDB86A | http://treatment.plazi.org/id/885887A2FFDF8A38F899FBD8F436D1A0","Rhinolophus ferrumequinum","species","Animalia | Chordata | Mammalia | Chiroptera | Rhinolophidae | Rhinolophus | Rhinolophus ferrumequinum","GBIF:1 | GBIF:44 | GBIF:359 | GBIF:734 | GBIF:5449 | GBIF:2432611 | GBIF:2432655","kingdom | phylum | class | order | family | genus | species","Rhinolophus ferrumequinum","GBIF:2432655","rhinolophus","GBIF:2432611","Rhinolophidae","GBIF:5449","Chiroptera","GBIF:734","Mammalia","GBIF:359","Chordata","GBIF:44","Animalia","GBIF:1",NA,NA,NA,NA,NA,NA,"PreservedSpecimen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SOMERSET  CHEDDAR CAVES  CHEDDAR  51.16 N  02.46 W",NA,"https://en.wiktionary.org/wiki/support","US National Museum of Natural History Ixodes Records. Accessed at <https://github.com/globalbioticinteractions/usnm-ixodes/archive/c5fcd5f34ce412002783544afb628a33db7f47a6.zip> on 20 Apr 2021.",NA,NA,"US National Museum of Natural History Ixodes Records","globalbioticinteractions/usnm-ixodes","https://github.com/globalbioticinteractions/usnm-ixodes/archive/c5fcd5f34ce412002783544afb628a33db7f47a6.zip",NA,2021-04-17 03:12:29
